scalar,RGB_r,RGB_g,RGB_b
0.0,0.05038205347059877,0.029801736499741757,0.5279751010495176
0.0019569471624266144,0.05716064844635641,0.029122782305609028,0.5305431472348204
0.003913894324853229,0.06350966116627738,0.028427609430859202,0.533113451086315
0.005870841487279843,0.06955858738606344,0.02782520941626691,0.5355500758335041
0.007827788649706457,0.07530862456857881,0.027209495230090325,0.5379881438917685
0.009784735812133072,0.08084520926572672,0.026675300899558958,0.540308854751465
0.011741682974559686,0.08615924661263441,0.026130179228186643,0.5426304312643799
0.0136986301369863,0.09131762847139849,0.025655139102139252,0.5448493276777308
0.015655577299412915,0.09630217317445611,0.0251711733504655,0.5470685909998058
0.01761252446183953,0.10116519118711231,0.02474729576184272,0.549197372126809
0.019569471624266144,0.10588777694205906,0.024316102201539572,0.551326178489336
0.021526418786692758,0.11051188718829091,0.023942614296412975,0.5533734257762848
0.023483365949119372,0.11501966610955405,0.023563411209998015,0.5554203574931779
0.025440313111545987,0.11945146598096062,0.023227048995123355,0.5573948783621188
0.0273972602739726,0.1237848275437699,0.022885892994549725,0.5593688811194104
0.029354207436399216,0.12805950495164267,0.022578127226968687,0.5612796378223575
0.03131115459882583,0.1322494423247276,0.0222663323489081,0.5631897242245609
0.033268101761252444,0.13639197219124927,0.021982606403826075,0.5650422102504329
0.03522504892367906,0.1404605088884164,0.021695543949395494,0.5668938480152945
0.03718199608610567,0.1444888441812742,0.021430660948935896,0.5686930431642533
0.03913894324853229,0.14845183023811645,0.021162923080047413,0.5704912809625099
0.0410958904109589,0.15238268205053038,0.020912783231654422,0.5722411265292032
0.043052837573385516,0.1562553238909234,0.02066019278321713,0.5739898798712708
0.04500978473581213,0.16009986783326158,0.020421482902488852,0.5756944054798859
0.046966731898238745,0.16389208563821817,0.020180634500421946,0.5773977762217408
0.04892367906066536,0.1676625825057163,0.019949334445278643,0.5790603697780322
0.050880626223091974,0.17138581523455695,0.019716071895443932,0.5807217250769177
0.05283757338551859,0.17508937214066791,0.019490249858339293,0.5823440711233507
0.0547945205479452,0.17874984761552223,0.019262673689051185,0.5839650608143521
0.05675146771037182,0.18239505368674125,0.019039382107272986,0.5855504851395026
0.05870841487279843,0.1860009179295872,0.018814410289718732,0.5871345289909649
0.060665362035225046,0.18959446049225476,0.018591114701879196,0.5886845141868756
0.06262230919765166,0.19315185893180523,0.018366172379563294,0.5902330066476795
0.06457925636007827,0.19669818980633702,0.018141451496769042,0.59174873967093
0.06653620352250489,0.2002111024422944,0.017915142501455678,0.5932628885101289
0.0684931506849315,0.20371650448973572,0.017686499571901652,0.5947465748213003
0.07045009784735812,0.20719104712834002,0.017456192792653008,0.5962286512202801
0.07240704500978473,0.21065716524710448,0.01722311184639759,0.5976806405615851
0.07436399217221135,0.21409443969114966,0.01698842035334165,0.599130887649027
0.07632093933463796,0.21752634212194727,0.01675168394909869,0.6005523582582807
0.07827788649706457,0.22093147048238587,0.016513490819301008,0.6019720157854388
0.08023483365949119,0.2243312384596936,0.016270080542744734,0.6033632906109239
0.0821917808219178,0.22770588178602125,0.016024991361926963,0.6047526334993923
0.08414872798434442,0.23107774571136336,0.015774144799354444,0.6061145379952299
0.08610567514677103,0.23442617709738556,0.01552159698319866,0.6074744278462283
0.08806262230919765,0.23777268557030257,0.01526185345528779,0.6088077943903973
0.09001956947162426,0.24109717516985074,0.0150002731816427,0.6101390705485842
0.09197651663405088,0.24441977154935274,0.014732068199207835,0.6114433353671289
0.09393346379647749,0.24772155152406972,0.014462092090290415,0.6127453193237361
0.0958904109589041,0.2510237423024785,0.014185359803885708,0.6140210397536099
0.09784735812133072,0.2543064321103634,0.013906850375343489,0.6152943961900216
