scalar,RGB_r,RGB_g,RGB_b
0.0,0.05639932216773367,0.056399092153948,0.4700000908789252
0.0019569471624266144,0.06048636161214071,0.06200513434653145,0.473724759672065
0.003913894324853229,0.06441681627117346,0.06746009342654496,0.47745329368118844
0.005870841487279843,0.0682083605093751,0.0727876269837281,0.4811856771994169
0.007827788649706457,0.07187559463948331,0.07800657985617018,0.4849218948096958
0.009784735812133072,0.0754307334441347,0.08313221425079831,0.4886619313746366
0.011741682974559686,0.07888410953326208,0.08817706720538224,0.4924057720268043
0.0136986301369863,0.08224454878382742,0.09315156401165584,0.49615340215942133
0.015655577299412915,0.08551965534084016,0.09806446699132271,0.4999048074174715
0.01761252446183953,0.08871603136133621,0.10292321028597123,0.503659973689185
0.019569471624266144,0.09183944881231765,0.1077341539342711,0.5074188870978831
0.021526418786692758,0.09489498546767944,0.11250277964935398,0.5111815339941681
0.023483365949119372,0.09788713378157651,0.11723384373486456,0.5149479009484408
0.025440313111545987,0.1008198889408061,0.12193149798781852,0.5187179747437294
0.0273972602739726,0.10369682074242348,0.12659938634816684,0.5224917423688182
0.029354207436399216,0.10652113276845596,0.13124072293591046,0.526269191011656
0.03131115459882583,0.10929571148429909,0.13585835563649218,0.5300503080530375
0.033268101761252444,0.11202316727061504,0.14045481834447432,0.5338350810605414
0.03522504892367906,0.114705868942753,0.14503237421856888,0.5376234977827156
0.03718199608610567,0.11734597297094118,0.14959305174834386,0.5414155461434925
0.03913894324853229,0.1199454483569834,0.15413867502426848,0.5452112142368335
0.0410958904109589,0.12250609792661046,0.15867088929713632,0.549010490321583
0.043052837573385516,0.1250295766452019,0.16319118268190172,0.5528133628165277
0.04500978473581213,0.1275174074468792,0.16770090468464235,0.5566198202956505
0.046966731898238745,0.12997099497475875,0.1722012820955241,0.5604298514835687
0.04892367906066536,0.1323916375573694,0.17669343268511253,0.5642434452511518
0.050880626223091974,0.1347805376883293,0.18117837705871906,0.5680605906113081
0.05283757338551859,0.1371388112300599,0.185657048958247,0.5718812767149322
0.0547945205479452,0.13946749552498663,0.19013030424917374,0.5757054928470086
0.05675146771037182,0.1417675565674319,0.19459892878884152,0.5795332284228638
0.05870841487279843,0.14403989536474382,0.19906364533885834,0.5833644729845597
0.060665362035225046,0.14628535359603004,0.20352511965737846,0.587199216197421
0.06262230919765166,0.1485047186602105,0.20798396588503304,0.591037447846695
0.06457925636007827,0.15069872819135532,0.2124407513202638,0.5948791578343328
0.06653620352250489,0.15286807410783024,0.21689600066499443,0.5987243361758925
0.0684931506849315,0.15501340625222337,0.22135019980932208,0.602572972997552
0.07045009784735812,0.15713533567100055,0.22580379921374144,0.6064250585332337
