scalar,RGB_r,RGB_g,RGB_b
0.0,0.0,0.0,0.0
0.0019569471624266144,0.0065066693772472565,0.0018731787883308796,0.0010494562143876836
0.003913894324853229,0.013013338754494634,0.0037463575766616694,0.0020989124287752706
0.005870841487279843,0.019520008131741852,0.005619536364992501,0.0031483686431629074
0.007827788649706457,0.026026677508989206,0.007492715153323294,0.004197824857550547
0.009784735812133072,0.032533346886236485,0.009365893941654171,0.005247281071938179
0.011741682974559686,0.03904001626348385,0.01123907272998496,0.006296737286325818
0.0136986301369863,0.045288254006612176,0.013112251518315838,0.00734619350071345
0.015655577299412915,0.05102624520749698,0.014985430306646627,0.00839564971510104
0.01761252446183953,0.056359412915304836,0.01685860909497746,0.00944510592948873
0.019569471624266144,0.061357010267064034,0.018731787883308343,0.010494562143876358
0.021526418786692758,0.0660708261451968,0.02060496667163913,0.011544018358264
0.023483365949119372,0.0705407559938604,0.02247814545996996,0.012593474572651633
0.025440313111545987,0.07479828389110735,0.024351324248300794,0.013642930787039221
0.0273972602739726,0.07886875835315355,0.026224503036631625,0.014692387001426905
0.029354207436399216,0.08277293542297112,0.028097681824962525,0.01574184321581459
0.03131115459882583,0.08652805769097172,0.0299708606132933,0.01679129943020218
0.033268101761252444,0.09014862886371625,0.031844039401624134,0.017840755644589812
0.03522504892367906,0.09364698249632614,0.03371721818995492,0.01889021185897746
0.03718199608610567,0.09703370789307464,0.03559039697828582,0.019939668073365086
0.03913894324853229,0.10031797461654901,0.037463575766616596,0.020989124287752726
0.0410958904109589,0.10350778356551635,0.039336754554947485,0.02203858050214035
0.043052837573385516,0.10661016391589995,0.04119308997355899,0.02308803671652795
0.04500978473581213,0.10963132950888912,0.0429913385902899,0.02413749293091564
0.046966731898238745,0.11257680442324056,0.04474453484098186,0.025186949145303263
0.04892367906066536,0.11545152482528442,0.04645561681492585,0.026236405359690903
0.050880626223091974,0.11825992234072652,0.048127222290340256,0.027285861574078498
0.05283757338551859,0.12100599287727479,0.0497617296987567,0.028335317788466135
0.0547945205479452,0.12369335387804703,0.05136129220321178,0.02938477400285381
0.05675146771037182,0.126325292291408,0.05292786625070212,0.030434230217241395
0.05870841487279843,0.12890480502857637,0.054463235653232404,0.031483686431629083
0.060665362035225046,0.13143832971723304,0.05596674617197541,0.032533307425134786
0.06262230919765166,0.13399672653392444,0.05739760208634898,0.03358620710113709
0.06457925636007827,0.1366012837902815,0.058745255090905134,0.03464344743809872
0.06653620352250489,0.1392501420188343,0.060013053612352325,0.03570507491069528
0.0684931506849315,0.14194151298600696,0.06120394347077091,0.03677113599360232
0.07045009784735812,0.14467367957429947,0.06232051817912219,0.03784167716149553
0.07240704500978473,0.14744499519072943,0.06336506060428632,0.03891674488905043
0.07436399217221135,0.15025388277831242,0.06433957765027867,0.03999638565094249
0.07632093933463796,0.15309883349989645,0.06524582925097458,0.04106723080150563
0.07827788649706457,0.15597840515632022,0.0660853526786741,0.04212016469124579
0.08023483365949119,0.15889132641974918,0.06685919853887723,0.0431618518160841
0.0821917808219178,0.1618224716946968,0.06760595754762871,0.04418728795141912
0.08414872798434442,0.16476314475516862,0.06834825425592672,0.04519387513197736
0.08610567514677103,0.1677131718927989,0.06908610954597139,0.04618231324391458
0.08806262230919765,0.17067238720577907,0.06981954353051184,0.047153256964346794
0.09001956947162426,0.17364063213482625,0.07054857557889282,0.048107319683243145
0.09197651663405088,0.17661775503091234,0.07127322434180558,0.049045076999702446
0.09393346379647749,0.17960361075237685,0.07199350777481864,0.04996706984760086
0.0958904109589041,0.182598060289231,0.07270944316075767,0.05087380729740395
0.09784735812133072,0.18560097041263615,0.07342104713099978,0.051765769074126076
0.09980430528375733,0.1886122133476979,0.07412833568574265,0.05264340782571981
0.10176125244618395,0.19163166646786275,0.07483132421330577,0.05350715117140096
0.10371819960861056,0.19465921200934044,0.07553002750851648,0.054357403555383314
0.10567514677103718,0.197694736804095,0.07622445979023013,0.055194547928089595
0.10763209393346379,0.2007381320300673,0.07691463471803131,0.056018947274014776
0.1095890410958904,0.20378929297738735,0.07760056540815885,0.05683094600294882
0.11154598825831702,0.2068481188294402,0.07828226444869574,0.057630871219164166
0.11350293542074363,0.20991451245772774,0.0789597439140621,0.05841903388136307
0.11545988258317025,0.21298838022955835,0.07963301537884687,0.0591957298646286
0.11741682974559686,0.2160696318276626,0.08030208993101093,0.05996124093428137
0.11937377690802348,0.21915818008090832,0.08096697818449455,0.06071583564038636
0.12133072407045009,0.22225394080534655,0.0816276902912583,0.061459770140646096
0.1232876712328767,0.2253568326548795,0.08228423595278414,0.06219328895854396
0.12524461839530332,0.22846677698089435,0.08293662443106423,0.06291662568283682
0.12720156555772993,0.2315836977002565,0.08358486455910144,0.06363000361383103
