scalar,RGB_r,RGB_g,RGB_b
0.0,0.0014619955811715805,0.0004659913919114934,0.013866005775115809
0.0019569471624266144,0.0018636630085748242,0.0008671576462649576,0.01621314581513645
0.003913894324853229,0.0022653304359780756,0.0012683239006184214,0.018560285855157083
0.005870841487279843,0.0027799247946210985,0.0017565710479336568,0.021387652936221642
0.007827788649706457,0.003294988842064316,0.00224518038449549,0.024217017390811387
0.009784735812133072,0.0039168614873438135,0.0028148599341695606,0.027541249509234277
0.011741682974559686,0.004539570859734127,0.0033851745792064067,0.03086935836791007
0.0136986301369863,0.0052664910736066215,0.004033056440752751,0.03468109720347526
0.015655577299412915,0.005994667932581873,0.004681873660476481,0.03849866797776498
0.01761252446183953,0.006826307112977318,0.005401261624563587,0.042749696831038235
0.019569471624266144,0.007659580118060135,0.006121764006177323,0.046759283121057045
0.021526418786692758,0.00859825386355162,0.00690751855171011,0.05101428167507042
0.023483365949119372,0.009539044414485913,0.007694583582683464,0.05505133777862637
0.025440313111545987,0.01058535140745621,0.008543343109317408,0.05930204347771222
0.0273972602739726,0.01163417768554811,0.009393575638850217,0.06335153803546753
0.029354207436399216,0.012794614626252301,0.010294275118800386,0.06763791023234084
0.03131115459882583,0.013958203050244969,0.011196399603737923,0.0717355312218948
0.033268101761252444,0.015235175807989599,0.012148528408336868,0.07602621583351238
0.03522504892367906,0.016515848788989134,0.013102289071062416,0.08014024987068638
0.03718199608610567,0.017914627523315504,0.014097213775279813,0.08445684706763981
0.03913894324853229,0.019317719571038672,0.015093641822108723,0.08860702520369207
0.0410958904109589,0.02084676886830616,0.016123394922734183,0.09295760591897986
0.043052837573385516,0.022380981156148533,0.017154514018086237,0.09715031923305265
0.04500978473581213,0.024125391993942216,0.01821017091514565,0.10143344811674135
0.046966731898238745,0.025722264020070197,0.019280015179587055,0.1057269257684065
0.04892367906066536,0.027619764671621003,0.020355730350878575,0.11004986801209804
0.050880626223091974,0.02934932414689636,0.021446973743646576,0.11439946157893921
0.05283757338551859,0.03140418350760351,0.022535987685140108,0.11876489033759835
0.0547945205479452,0.033287377824825874,0.02364064105888941,0.12315518338063475
0.05675146771037182,0.03550781296588825,0.02473958675548921,0.12755114156491615
0.05870841487279843,0.03755363364617321,0.025854388317834313,0.13197027303242678
0.060665362035225046,0.039953733419315615,0.02695347802223918,0.13640417613025937
0.06262230919765166,0.042126272825277776,0.028068262578608713,0.14086085617134175
0.06457925636007827,0.04457455538492342,0.02915135777366105,0.1453496493269851
0.06653620352250489,0.046777277126868834,0.030249653665857187,0.1498616704549253
0.0684931506849315,0.0492545901400576,0.03131548594860836,0.15438670196425466
0.07045009784735812,0.05149584788302219,0.03239677729811608,0.1589328668696809
0.07240704500978473,0.05400609722030535,0.03343550190003218,0.16349200577738507
0.07436399217221135,0.05628882628284259,0.034489256764330616,0.16807152828621036
0.07632093933463796,0.05883817081099219,0.03549191810957617,0.17266591917928095
0.07827788649706457,0.06116813288680129,0.03650918981119507,0.17728016948705352
0.08023483365949119,0.06373948623275077,0.03746925795699598,0.1819185645238679
0.0821917808219178,0.06613367630130562,0.03842832064020826,0.18657729966530917
0.08414872798434442,0.06862567049816945,0.03938438613662094,0.1912516528116995
0.08610567514677103,0.0712024083223857,0.040226548690952706,0.1959468075413075
0.08806262230919765,0.07376625780675364,0.041095222758758855,0.2006498426800441
0.09001956947162426,0.07639629978264581,0.04184352766348202,0.20537228751875536
0.09197651663405088,0.07901953324320451,0.042615554231064785,0.21009739657527582
0.09393346379647749,0.08170519879750066,0.043272291282287066,0.21484074135300274
0.0958904109589041,0.08439225768880765,0.043947005271468643,0.21958457702765471
0.09784735812133072,0.0871385678551635,0.044507546785775474,0.2243457633619741
0.09980430528375733,0.08989118413470329,0.045081838554878635,0.22910000496300081
0.10176125244618395,0.09269987104612104,0.045542683217565376,0.23387012105835614
0.10371819960861056,0.09552070872510338,0.046013509200712836,0.23862715573924353
0.10567514677103718,0.09839482257024376,0.04637119012417982,0.24339865329460758
0.10763209393346379,0.101284542277392,0.046736028399182346,0.24814619304025703
0.1095890410958904,0.10422471618705387,0.04698769401795464,0.2529061549221169
0.11154598825831702,0.10720153731421336,0.04720516678308457,0.25763531699557046
0.11350293542074363,0.11019579914323396,0.04737999277557265,0.26237350039730817
0.11545988258317025,0.11324058779328947,0.04748786998914132,0.26706738901121224
0.11741682974559686,0.11629618345600026,0.04756583972311305,0.2717673740397593
0.11937377690802348,0.11940622112126809,0.04757002598950393,0.27641061173929
0.12133072407045009,0.12252753359442667,0.04754078919577862,0.2810573965091249
0.1232876712328767,0.125700968974282,0.04744349326971783,0.28563485514724984
0.12524461839530332,0.1288853101957093,0.047311052971124305,0.290213135491571
0.12720156555772993,0.13211652745173383,0.04711745677535543,0.2947048001267439
0.12915851272015655,0.13535776779454065,0.046887460648719285,0.29919376639347356
0.13111545988258316,0.13864353917241493,0.04660541783344022,0.3035839454776302
0.13307240704500978,0.14193882603390423,0.046286357127717496,0.30796841566845196
0.1350293542074364,0.14527219530377808,0.04592422471895464,0.3122385069309782
0.136986301369863,0.14861384185002183,0.04552489154005774,0.31649927637616987
0.13894324853228962,0.15198968480199457,0.04509417339950098,0.3206340928428474
0.14090019569471623,0.155372889881912,0.044627041030277724,0.3247563681988257
0.14285714285714285,0.15878054505364145,0.04414588479176828,0.32873705502988054
0.14481409001956946,0.1621935920817961,0.04363098599453002,0.33270127113127973
0.14677103718199608,0.16562579534608307,0.04311706999181555,0.3365141678697137
0.1487279843444227,0.1690620460993131,0.04257254701506993,0.3403074132111804
0.1506849315068493,0.1725122505425027,0.04204409941021029,0.3439438205675345
0.15264187866927592,0.17596509356085852,0.041489047951511225,0.3475580549843872
0.15459882583170254,0.1794249508000664,0.0409647855760752,0.3510079448272438
0.15655577299412915,0.18288562999453592,0.04041818012843624,0.3544328591189167
0.15851272015655576,0.18634857597997695,0.03991210980441118,0.3576932913404521
0.16046966731898238,0.18981087643373684,0.039393680703134815,0.36092716236413913
0.162426614481409,0.19327029258682618,0.0389388490760284,0.3639946880227987
0.1643835616438356,0.19672745981709017,0.03847717564027776,0.36703389252241964
0.16634050880626222,0.20017957830524807,0.038088614169311606,0.3699105598648422
0.16829745596868884,0.20362839434257568,0.037698464541086885,0.37275817024457825
0.17025440313111545,0.20706789570194606,0.03738913380154596,0.37544604251720376
0.17221135029354206,0.2105026238535348,0.037083186194582084,0.37810412236859126
0.17416829745596868,0.21392679581996593,0.03686374697767652,0.38060916538963974
0.1761252446183953,0.2173453408277099,0.03665235875126624,0.3830844511057923
0.1780821917808219,0.220751225846273,0.03653197536359722,0.38541400793906616
0.18003913894324852,0.22415048626545536,0.03642405952227363,0.3877140937864632
0.18199608610567514,0.22753651261461832,0.036406538067693894,0.3898749436273229
0.18395303326810175,0.23091527036005516,0.03640455911917422,0.39200665929563805
0.18590998043052837,0.234282201124061,0.036492808066633,0.3940082878501327
0.18786692759295498,0.237641702075212,0.03659968257033159,0.39598172243171736
0.1898238747553816,0.24098792718617573,0.036795155717220904,0.39783272887706805
0.1917808219178082,0.24432598444399956,0.03701174373324595,0.39965637198350995
0.19373776908023482,0.24765246301479016,0.037313936092486275,0.4013655858922436
0.19569471624266144,0.250970797642684,0.037639261205852724,0.4030483665944806
0.19765166340508805,0.2542772604322848,0.038047997865913,0.40462431396081866
0.19960861056751467,0.2575752002141767,0.03848181887989694,0.40617486645549766
0.20156555772994128,0.26086257779363214,0.0389947830518309,0.40762639209823126
0.2035225048923679,0.26414148888508154,0.03953410030324382,0.40905363807269274
0.2054794520547945,0.26741028344635304,0.04015041299506798,0.4103898928170518
0.20743639921722112,0.2706705188341425,0.04078805004784338,0.4117031578725418
0.20939334637964774,0.27392144496696247,0.04148351913255811,0.4129309434673233
0.21135029354207435,0.2771638486938752,0.04219894535707471,0.4141365507163063
0.21330724070450097,0.28039915456638215,0.04297026399545046,0.4152635898432569
0.21526418786692758,0.2836263928215792,0.043760238493328184,0.41636964722875713
0.2172211350293542,0.2868464973455731,0.044598544167570524,0.41740221310060005
0.2191780821917808,0.2900584339606365,0.045453640234911004,0.4184146485801147
0.22113502935420742,0.2932653571726745,0.046351034647805496,0.4193591161663748
0.22309197651663404,0.29646463857672534,0.047263679737898336,0.42028443994965375
0.22504892367906065,0.2996584412826234,0.048212391736239694,0.42114644700139847
0.22700587084148727,0.30284444587256554,0.04917462445596114,0.4219901789126775
0.22896281800391388,0.3060263850500068,0.05016727501961792,0.4227753980066429
0.2309197651663405,0.30920093730843834,0.0511718420741391,0.42354326616098537
0.2328767123287671,0.31237318741076053,0.05220201996545434,0.4242561770342555
0.23483365949119372,0.31553859310859567,0.05324270732641007,0.42495235334390596
0.23679060665362034,0.318700811250891,0.05430440383378774,0.42559740942365976
0.23874755381604695,0.3218559647930303,0.05537519807029926,0.4262265312244076
0.24070450097847357,0.32500987813183535,0.05646284922197286,0.4268077397804029
0.24266144814090018,0.3281573899360783,0.05755831895257587,0.42737362368034687
0.2446183953033268,0.3313031485488474,0.05866682438929146,0.4278938961067992
0.2465753424657534,0.33444241537948705,0.059781929430188306,0.4283992491009662
0.24853228962818003,0.33758182452469104,0.06090748537848751,0.42886283761596683
0.25048923679060664,0.3407154504190808,0.06203881065877943,0.42931241105122336
0.25244618395303325,0.34384832185965886,0.06317791103693066,0.4297213905898933
0.25440313111545987,0.3469752091201764,0.06432189227551943,0.43011645326910036
0.2563600782778865,0.35010260595706416,0.06547087952135511,0.43047347932975816
0.2583170254403131,0.35322455559245025,0.06662382123820204,0.4308171410690685
0.2602739726027397,0.3563478859226729,0.06778013523161044,0.43112489652910596
0.2622309197651663,0.3594661913767239,0.0689398439782361,0.4314197282158069
0.26418786692759294,0.36258535023207983,0.07010138472958166,0.43168020354686154
0.26614481409001955,0.3656994205491567,0.07126577496835829,0.43192805154797703
0.26810176125244617,0.3688157847982731,0.07243023310952995,0.432142938300691
0.2700587084148728,0.3719277067160757,0.07359690937543609,0.43234542704524376
0.2720156555772994,0.37504066504182554,0.0747624964999063,0.43251650881170295
0.273972602739726,0.37814885416408706,0.07592986576921126,0.43267553167778916
0.2759295499021526,0.3812591315869237,0.07709586525141271,0.43280484189455504
0.27788649706457924,0.3843651737793389,0.07826352524720365,0.432922476935195
0.27984344422700586,0.38747350596131774,0.07942867224554465,0.4330108734125116
0.28180039138943247,0.3905778105930613,0.08059503167114215,0.4330875599736932
0.2837573385518591,0.39368415514794375,0.08175767384464225,0.4331359206129323
0.2857142857142857,0.396786518835543,0.08292103408227261,0.4331726873798219
0.2876712328767123,0.3998924563546826,0.08408055289776736,0.43318200988720684
0.2896281800391389,0.402995162827037,0.08524071238864372,0.4331798543082755
0.29158512720156554,0.40610021865103774,0.08639663149721735,0.433150755324473
0.29354207436399216,0.40920168561261694,0.08755299683839235,0.4331101778332965
0.29549902152641877,0.4123065190133258,0.08870486103741917,0.43304386149431273
0.2974559686888454,0.41540832826294494,0.0898570236756846,0.4329663390183616
0.299412915851272,0.41851264554547174,0.09100429990903028,0.43286324298135387
0.3013698630136986,0.4216137129766644,0.09215167119341486,0.4327488153028998
0.30332681017612523,0.42471864653809366,0.0932945994333177,0.43260927722557485
0.30528375733855184,0.42782105102926404,0.09443776413960062,0.432458385179317
0.30724070450097846,0.43092577615576594,0.09557576643153506,0.4322832637249974
0.30919765166340507,0.4340274377506573,0.09671364098227106,0.43209698259993945
0.3111545988258317,0.4371327669305643,0.09784679406747948,0.4318862105097382
0.3131115459882583,0.44023576361484434,0.09897995882416014,0.4316639462025784
0.3150684931506849,0.44334124458750385,0.10010804276359306,0.43141842869229713
0.31702544031311153,0.44644399524367756,0.10123591816881458,0.431161791782086
0.31898238747553814,0.4495500192740914,0.10235963738982279,0.4308823470779502
0.32093933463796476,0.45265381434035673,0.10348350824981942,0.430591780109907
0.32289628180039137,0.4557609883143499,0.10460278093336844,0.43027781336742166
0.324853228962818,0.45886611638397684,0.10572193579484562,0.42995223530826404
0.3268101761252446,0.4619734664175538,0.10683682373784284,0.4296038343093383
0.3287671232876712,0.465078344015924,0.10795168815052583,0.42924391031333037
0.33072407045009783,0.4681870949823785,0.10906271059573933,0.42886084870122787
0.33268101761252444,0.47129430115583265,0.11017385381098793,0.42846589601898005
0.33463796477495106,0.4744039022828483,0.11128081822951713,0.4280487332856419
0.33659491193737767,0.47751135449140764,0.11238767225459856,0.42761995154186916
0.3385518590998043,0.4806218396330593,0.11349110077408942,0.4271689550693441
0.3405088062622309,0.48373062248016524,0.1145947287388126,0.4267061255676857
0.3424657534246575,0.4868416433923403,0.11569525934110722,0.4262210323760903
0.34442270058708413,0.4899506692910109,0.11679609577515501,0.425723892213667
0.34637964774951074,0.49306237447454654,0.11789406275704228,0.4252048798931982
0.34833659491193736,0.4961724370235307,0.11899238786385863,0.42467381038794877
0.350293542074364,0.49928528970560854,0.12008839480929506,0.42412091507373517
0.3522504892367906,0.5023966806973271,0.12118498772238073,0.4235557718966555
0.3542074363992172,0.50550975958601,0.12227958544871662,0.42296911347254157
0.3561643835616438,0.5086208919655899,0.12337488418558251,0.42237018490997497
0.35812133072407043,0.5117343424058763,0.12446826499125849,0.421749363248175
0.36007827788649704,0.5148463024885988,0.1255623294504498,0.4211158447642919
0.36203522504892366,0.5179601352623305,0.12665479392905324,0.4204607656920726
0.3639921722113503,0.5210723333240741,0.12774806393769272,0.41979298036681095
0.3659491193737769,0.5241863919656662,0.12884076181053952,0.41910355960350665
0.3679060665362035,0.5272989175669872,0.12993479264831226,0.4184011668401192
0.3698630136986301,0.5304128658524562,0.13102824478439895,0.4176778058803873
0.37181996086105673,0.5335251294233924,0.13212297746213197,0.4169416629068875
0.37377690802348335,0.5366383096748988,0.1332173399174942,0.4161842652313946
0.37573385518590996,0.5397496086362689,0.13431305221494078,0.41541369446184
0.3776908023483366,0.5428628794053092,0.1354095345340309,0.41462219419457635
0.3796477495107632,0.5459750028399458,0.1365080045516455,0.41381748896127196
0.3816046966731898,0.549087433987961,0.13760692182645146,0.4129916138459627
0.3835616438356164,0.552197796266836,0.13870758920750403,0.41215218678148224
0.38551859099804303,0.5553090808686822,0.13980969150791933,0.4112917766721335
0.38747553816046965,0.5584187688966357,0.14091411581071722,0.4104176986846532
0.38943248532289626,0.5615286588615712,0.1420202620479133,0.409523036295972
0.3913894324853229,0.5646365854119669,0.1431288779486677,0.4086147531939094
0.3933463796477495,0.5677453222899838,0.14423957796423548,0.40768574493522647
0.3953033268101761,0.5708525727550257,0.14535295120598288,0.40674279348729847
0.3972602739726027,0.5739593209879166,0.14646898826760757,0.4057795331363526
0.39921722113502933,0.5770638116832095,0.14758804763532246,0.4048023943189679
0.40117416829745595,0.5801676292339822,0.14871025451482478,0.403805242051326
0.40313111545988256,0.5832691556029086,0.14983578186003665,0.4027941749662081
0.4050880626223092,0.5863710307317149,0.15096493518273754,0.40176277757827106
0.4070450097847358,0.5894713786392004,0.15209771982398984,0.40071701619493905
0.4090019569471624,0.5925702040801659,0.15323438863701327,0.3996510700976223
0.410958904109589,0.5956662953410913,0.1543748505345991,0.3985706489788159
0.41291585127201563,0.5987617561930227,0.1555201301551836,0.3974701549152541
0.41487279843444225,0.6018551694903129,0.156669849443834,0.39635502210398216
0.41682974559686886,0.6049466961480141,0.15782462898706676,0.3952205654001796
0.4187866927592955,0.608035355010577,0.15898401714525923,0.39407178878265786
0.4207436399217221,0.611123009111388,0.1601488037731616,0.3929034856829972
0.4227005870841487,0.6142084882123588,0.16131845263717737,0.3917204794470518
0.4246575342465753,0.6172911532526608,0.16249430616996616,0.3905184175244239
0.42661448140900193,0.6203703820905185,0.1636756148152683,0.3893017852248164
0.42857142857142855,0.6234475076301247,0.16486328557646127,0.3880663468322876
0.43052837573385516,0.6265217726377555,0.16605655183039883,0.38681628659644157
0.4324853228962818,0.6295940651692667,0.16725690913522992,0.3855473692450088
0.4344422700587084,0.6326636481431117,0.1684634396532172,0.3842635534559561
0.436399217221135,0.6357294987155843,0.16967754653320102,0.38296137011542375
0.4383561643835616,0.6387913371771302,0.1708982228309063,0.3816444538782976
0.44031311154598823,0.6418508636107423,0.1721270791500953,0.38030892710155517
0.44227005870841485,0.6449075167300085,0.17336302356507913,0.37895823894899106
0.44422700587084146,0.6479598511506816,0.17460705374051233,0.3775894421615239
0.4461839530332681,0.651007764086609,0.17585813499977918,0.37620567147893985
0.4481409001956947,0.6540524830861637,0.17711845406978102,0.37480408584014707
0.4500978473581213,0.657093709128575,0.1783868079723323,0.37338752536586894
0.4520547945205479,0.6601303211682075,0.1796645632865921,0.37195393418847794
0.45401174168297453,0.6631623112442202,0.18095054114956355,0.37050580592490384
0.45596868884540115,0.666189832924091,0.18224632821700462,0.36904030158323536
0.45792563600782776,0.6692128639493793,0.18355075218053093,0.3675597467347984
0.4598825831702544,0.6722312937386324,0.18486593599043336,0.3660622719986279
0.461839530332681,0.6752451346538324,0.1861906417784428,0.3645499028730004
0.4637964774951076,0.6782532724559726,0.18752570086619738,0.36302140252966747
0.4657534246575342,0.6812558869986095,0.18887001346645862,0.36147849023672507
0.46771037181996084,0.6842536209188435,0.19022605935845707,0.35991914334642605
0.46966731898238745,0.6872465399688497,0.191592661383563,0.358344901659323
0.47162426614481406,0.6902332376598717,0.19297057523279249,0.35675501598937376
0.4735812133072407,0.6932139366335487,0.19435877037656424,0.3551507477749201
0.4755381604696673,0.6961886998453986,0.19575963918215594,0.3535307779464877
0.4774951076320939,0.6991577003504955,0.1971721324704877,0.3518961650563448
0.4794520547945205,0.7021199821958962,0.19859659918032513,0.3502461196669713
0.48140900195694714,0.7050757696120707,0.2000321721986647,0.3485814980077205
0.48336594911937375,0.7080244712779633,0.20148087133566478,0.34690210761486323
0.48532289628180036,0.7109663062874503,0.20294188018840875,0.34520855975473325
0.487279843444227,0.7139014604784332,0.20441638466777756,0.343500114803887
0.4892367906066536,0.7168300881118929,0.20590370905246114,0.3417772019531968
0.4911937377690802,0.7197510321185738,0.20740457826101882,0.3400406858277432
0.4931506849315068,0.7226644594543367,0.20891845855293023,0.33829078521631883
0.49510763209393344,0.7255699758972836,0.21044643786009104,0.33652666132795894
0.49706457925636005,0.7284676919802398,0.21198814635550423,0.33474838314356137
0.49902152641878667,0.7313570305417411,0.21354422827269215,0.3329571617426524
0.5009784735812133,0.7342380560724373,0.21511447676745493,0.3311529117740132
0.5029354207436398,0.7371109777449671,0.21669964408235948,0.32933533269867393
0.5048923679060665,0.7399757834471629,0.21829973378189477,0.32750419291168004
0.5068493150684932,0.7428312995461605,0.21991449114779782,0.3256607375592596
0.5088062622309197,0.7456774259530639,0.22154410630653443,0.3238046421183449
0.5107632093933463,0.7485147795951674,0.2231891751779992,0.3219358268965121
0.512720156555773,0.7513431787411129,0.22485014652280183,0.3200538318088446
0.5146771037181996,0.7541616550068031,0.22652629727973728,0.31816035695349876
0.5166340508806262,0.7569698859366972,0.22821827818338947,0.31625492169489594
0.5185909980430528,0.7597683597689663,0.2299262434498351,0.3143378180143618
0.5205479452054794,0.7625566449296713,0.23165115563670985,0.31240846777492265
