scalar,RGB_r,RGB_g,RGB_b
0.0,0.0,0.0,0.0
0.0019569471624266144,0.008977776476236382,0.0004402509224175067,0.007965986805482456
0.003913894324853229,0.017835565978064225,0.0009047844431579481,0.016044877834642094
0.005870841487279843,0.026747264730579895,0.0013266913297632242,0.024387265296420685
0.007827788649706457,0.035708593627181345,0.0017067863258344992,0.032997683438796055
0.009784735812133072,0.04420596746748986,0.002177901332759448,0.04154480090126209
0.011741682974559686,0.052042903797428534,0.0025417416120875357,0.04975974912419822
0.0136986301369863,0.0591801176990532,0.002865428150435942,0.057377211455320244
0.015655577299412915,0.0657676112572276,0.0031497021386256516,0.06453571813250936
0.01761252446183953,0.07180087257566098,0.0034599598321453295,0.07122344560613333
0.019569471624266144,0.0774768532018199,0.0037315628768663876,0.07762744332372531
0.021526418786692758,0.08275409060433811,0.004029212697928124,0.08370036276951603
0.023483365949119372,0.08777818864487374,0.004288898810529083,0.08958348910895725
0.025440313111545987,0.09249569741509209,0.004574635639270704,0.09521732926984033
0.0273972602739726,0.09701803045398036,0.004823893237066323,0.10072871811750489
0.029354207436399216,0.1011843574323616,0.005117706833646694,0.1062653901243796
0.03131115459882583,0.1051203715074158,0.005340723247969842,0.11208689088181281
0.033268101761252444,0.10869632052639838,0.0056202863048001915,0.11802357681653139
0.03522504892367906,0.11193384924185162,0.005957872041428892,0.12407512756624314
0.03718199608610567,0.11495444104082189,0.006236603108184371,0.1304232878481517
0.03913894324853229,0.11766075328276446,0.006570792624638377,0.13689109967909693
0.0410958904109589,0.12021426138625793,0.0068805817260458955,0.143387459021658
0.043052837573385516,0.1226327680409939,0.007186830080934883,0.14981351676106894
0.04500978473581213,0.12491683049195926,0.007498919623114603,0.15616050272782286
0.046966731898238745,0.12711215465202322,0.007760944855453702,0.1625174380319635
0.04892367906066536,0.12917393838189095,0.008043824365914823,0.16878068775970342
0.050880626223091974,0.1311047658466547,0.008355971184607208,0.17494174276604946
0.05283757338551859,0.1329484839764215,0.008636618661273018,0.1810937524839971
