// ================================================================================
// CHRONO WORKBENCH - github.com/Concrete-Chrono-Development/chrono-preprocessor
//
// Copyright (c) 2023 
// All rights reserved. 
//
// Use of the code that generated this file is governed by a BSD-style license that
// can be found in the LICENSE file at the top level of the distribution and at
// github.com/Concrete-Chrono-Development/chrono-preprocessor/blob/main/LICENSE
//
// ================================================================================
// Tetrahedra Data File
// ================================================================================
//
// Data Structure:
// Node 1 Node 2 Node 3 Node 4
// Note: Node numbers are zero-indexed
//
// ================================================================================
47 32 252 372
198 0 218 378
5 126 115 347
269 350 327 339
156 149 277 356
298 293 294 363
321 374 310 341
211 329 331 314
103 124 311 376
293 298 167 363
47 243 242 372
249 381 317 312
150 309 342 351
264 182 131 322
311 207 336 321
238 231 240 346
192 186 336 317
99 103 311 376
14 47 242 372
286 302 289 315
344 311 340 317
15 233 43 45
103 99 311 337
22 128 20 320
262 253 90 338
214 209 40 72
39 214 40 72
12 48 68 328
381 344 349 317
256 261 260 373
374 371 310 341
0 4 218 378
101 191 204 357
166 229 158 379
257 256 255 373
153 186 317 382
106 123 330 374
344 311 359 340
76 268 276 350
5 219 378 347
34 36 44 316
316 308 342 334
24 23 25 371
102 129 204 100
298 228 196 363
239 232 233 334
99 95 376 340
215 265 266 328
249 259 248 349
127 114 261 120
350 313 339 356
226 225 223 240
162 135 244 134
144 181 322 329
90 262 89 91
173 247 332 335
115 122 121 347
128 22 340 320
245 246 312 351
186 336 317 345
185 186 153 382
114 113 127 261
235 160 151 334
191 204 357 345
108 128 104 320
109 108 104 320
79 94 95 376
29 344 381 372
39 214 72 314
309 342 351 334
125 207 101 357
81 77 369 368
47 16 14 242
191 207 311 357
16 47 243 242
172 255 171 332
83 296 52 346
234 45 242 325
135 152 162 251
270 276 350 333
242 243 325 372
311 102 337 357
337 311 357 345
231 241 361 348
199 255 256 373
31 65 328 372
63 253 90 91
267 264 217 322
216 147 154 352
146 162 251 312
220 216 211 329
308 362 313 324
96 73 371 341
215 214 48 314
217 263 131 322
14 66 67 325
47 67 32 372
37 16 47 252
45 14 242 325
182 179 181 322
77 80 369 368
185 186 317 345
32 31 29 372
32 37 47 252
283 284 285 370
139 176 327 339
42 76 41 366
248 320 332 326
5 115 9 347
168 198 218 375
66 36 35 316
209 23 72 341
27 28 307 26
275 281 283 355
301 291 139 327
255 199 171 332
344 329 317 312
16 47 252 243
36 233 44 316
291 289 303 380
311 371 359 376
322 178 312 351
308 333 377 313
186 185 140 345
217 216 220 322
144 179 178 322
51 238 82 83
159 193 308 334
55 209 213 310
266 264 267 309
294 240 318 346
261 120 260 373
65 67 328 372
155 147 329 352
212 209 210 310
155 184 183 352
32 67 31 372
131 181 163 322
331 344 359 314
253 61 338 320
207 184 191 336
249 248 247 349
129 104 326 335
182 181 131 322
216 154 221 352
252 249 258 381
76 276 366 333
325 316 351 334
150 151 351 334
70 37 38 381
140 185 326 345
121 122 98 310
208 194 360 324
336 311 317 345
211 220 329 314
210 170 330 321
100 129 140 335
248 22 320 349
105 106 123 330
128 104 320 337
70 22 62 248
62 70 248 349
210 170 169 330
61 63 62 248
63 61 253 248
221 211 216 352
279 264 266 309
254 261 256 257
252 243 372 312
257 255 332 373
20 61 22 320
152 247 173 382
254 262 261 257
311 336 357 345
127 257 112 373
129 104 102 337
112 257 332 373
314 30 328 372
184 183 352 321
200 256 260 373
120 119 118 260
210 221 321 331
121 54 347 310
300 295 367 355
127 261 257 373
196 228 237 363
311 124 371 376
71 38 344 349
109 111 171 335
115 121 54 347
171 173 332 335
78 344 359 340
234 242 243 325
216 211 329 352
311 344 336 317
107 125 207 101
281 88 87 355
255 199 172 171
125 103 311 357
327 350 313 339
119 127 112 373
314 344 372 312
145 147 144 329
258 252 381 312
70 22 248 349
61 62 22 320
199 119 118 110
24 25 98 371
70 259 381 349
22 340 320 349
99 103 102 337
259 249 381 349
22 71 340 349
100 140 111 335
217 216 322 329
103 102 311 357
123 106 98 374
125 311 374 357
235 229 232 379
38 29 78 344
199 256 200 373
278 275 283 355
113 127 257 338
181 147 322 329
4 0 5 378
207 358 321 374
145 155 329 336
97 287 92 343
103 125 311 374
211 214 314 341
71 78 359 340
155 184 352 336
122 126 378 347
308 193 342 334
60 87 367 355
288 208 360 324
376 99 340 337
152 185 153 382
145 153 336 317
336 344 331 317
199 200 118 260
119 199 118 260
44 74 75 354
247 185 140 173
182 149 150 342
329 336 331 317
249 381 349 317
379 319 324 361
127 119 120 373
199 119 110 171
119 112 332 373
344 329 331 317
199 200 260 373
381 344 317 312
146 145 329 312
104 99 102 337
329 145 336 317
319 362 353 368
306 288 290 362
136 107 105 358
34 42 366 364
204 102 357 345
344 381 372 312
204 186 140 345
148 151 342 334
212 375 347 310
247 251 249 382
105 107 106 358
79 359 376 340
46 33 41 366
241 231 346 348
46 41 276 366
329 344 314 312
77 93 19 315
152 146 162 251
3 116 126 378
193 148 377 342
367 271 327 370
147 163 322 329
338 250 320 332
207 184 336 321
196 228 195 197
148 157 377 342
288 287 290 362
42 81 369 364
139 380 313 339
109 171 332 335
211 329 352 331
234 233 45 316
233 36 45 316
45 36 325 316
302 93 92 343
159 193 188 324
238 225 223 222
162 135 245 244
232 379 361 354
162 245 251 312
187 166 229 361
107 125 106 358
213 219 7 347
309 325 322 328
269 176 175 327
215 48 265 328
166 143 323 361
286 315 380 327
36 66 325 316
269 270 268 350
150 148 151 342
77 76 42 369
60 87 58 367
93 77 369 315
106 105 358 330
216 163 147 329
336 191 357 345
294 292 296 346
263 264 131 322
0 116 3 378
108 112 338 332
270 279 276 333
280 270 339 356
362 288 360 324
290 362 319 323
97 287 343 353
232 230 233 354
296 84 83 52
333 377 313 356
77 80 93 369
14 67 47 372
107 136 207 358
323 229 361 318
73 96 359 341
149 157 148 342
159 308 379 334
174 269 272 327
99 128 340 337
151 160 351 334
142 288 306 208
228 298 196 195
34 366 309 364
298 240 363 318
305 294 240 318
153 146 382 312
294 298 363 318
306 142 208 143
80 81 75 368
97 75 353 368
96 73 23 371
286 299 365 327
161 182 264 342
330 210 321 310
113 108 112 338
316 308 333 342
358 106 330 374
244 160 134 133
135 244 134 133
236 160 244 133
102 129 337 345
236 235 160 133
26 75 74 319
288 306 208 324
124 103 311 371
69 46 266 309
140 326 335 345
75 81 364 368
160 235 151 158
288 142 206 208
102 337 357 345
37 32 38 381
250 248 320 332
316 308 354 364
257 253 254 338
144 146 329 312
298 196 195 167
74 230 319 354
196 228 197 237
306 142 143 141
303 137 205 206
194 205 206 360
235 236 160 334
306 288 323 324
166 165 229 323
225 238 223 240
352 184 321 331
124 96 24 371
308 319 354 368
160 236 351 334
307 26 319 353
191 184 192 336
319 75 354 368
151 159 158 334
80 93 369 343
233 43 44 354
293 165 167 141
308 369 343 368
208 306 323 324
228 298 195 227
298 305 227 225
258 243 252 312
309 150 342 322
164 196 197 237
148 159 151 334
308 379 334 354
238 223 82 222
76 42 369 333
238 225 296 240
303 205 313 360
246 325 312 351
81 369 364 368
194 206 208 360
229 232 379 361
229 231 361 318
293 165 141 323
103 125 102 357
290 306 362 323
231 241 230 361
154 155 183 352
305 227 225 224
30 31 68 328
166 165 164 229
193 194 188 324
230 232 361 354
96 79 73 359
228 298 227 225
164 165 237 229
322 314 328 312
185 247 326 382
129 140 335 345
23 56 54 310
196 165 167 363
362 308 343 368
169 168 218 330
366 42 333 364
237 228 226 240
225 305 224 296
176 139 175 339
38 29 344 381
129 102 204 345
329 145 317 312
343 289 313 360
163 181 147 322
33 69 35 309
33 34 366 309
246 236 325 351
129 204 140 345
325 309 322 351
205 139 380 313
232 316 334 354
301 286 291 380
308 362 343 313
28 292 50 52
228 298 225 240
126 116 122 378
272 269 271 327
225 305 296 240
229 166 323 361
143 188 324 361
26 97 75 353
143 306 141 323
308 316 333 364
380 327 313 339
71 344 340 349
168 136 105 330
189 190 377 339
165 237 229 318
194 377 313 324
325 328 372 312
71 95 22 340
179 182 150 322
109 108 320 332
94 99 21 376
184 336 321 331
84 224 296 222
243 325 372 312
38 70 381 349
266 46 276 366
292 50 52 346
36 233 43 44
263 217 264 322
95 128 22 340
80 97 343 368
48 12 265 328
25 23 54 310
54 56 55 310
151 150 342 334
198 168 116 375
362 343 313 360
271 367 355 370
295 299 300 367
379 232 334 354
296 83 222 346
240 231 318 346
308 333 342 356
247 248 332 326
19 76 77 369
293 165 323 318
362 289 343 360
75 319 353 368
290 293 323 318
350 315 380 313
319 308 324 368
230 319 361 348
258 249 251 312
252 37 259 381
319 323 361 318
44 34 316 364
81 80 77 368
146 145 144 329
274 57 87 367
213 212 347 310
369 343 315 313
352 329 336 331
300 304 355 370
365 350 315 327
268 59 19 350
150 179 322 351
308 354 364 368
302 287 289 343
143 208 323 324
307 27 26 353
377 308 313 324
232 233 316 354
165 143 141 323
60 299 295 367
65 66 35 325
170 183 330 321
160 236 244 351
26 307 319 348
377 308 342 356
165 293 167 363
81 77 42 369
175 189 280 339
18 286 365 315
74 26 319 348
26 27 97 353
68 48 30 328
19 93 18 315
162 146 178 351
78 71 344 340
300 286 301 327
165 293 363 318
311 99 376 337
156 189 157 356
25 98 371 310
106 103 98 374
16 15 14 242
61 253 248 320
325 239 316 334
124 99 94 376
246 236 234 325
216 220 322 329
187 188 143 361
74 230 43 49
65 31 67 372
206 288 208 360
96 23 24 371
311 207 374 357
296 238 240 346
157 377 342 356
238 296 222 346
191 311 336 357
125 107 207 358
379 319 361 354
325 322 328 312
51 50 49 241
309 366 333 364
84 296 83 222
150 182 342 322
65 67 66 325
98 330 374 310
93 80 92 343
73 23 371 341
14 15 45 242
221 352 321 331
5 7 219 347
354 44 364 368
103 124 98 371
185 317 326 345
194 193 377 324
313 362 360 324
309 150 322 351
147 216 329 352
221 183 210 321
103 311 371 374
95 99 128 340
38 78 71 344
59 58 57 367
29 39 344 314
136 168 170 330
50 49 241 348
218 219 212 375
127 113 112 338
316 309 333 364
44 316 354 364
268 269 350 327
290 287 307 353
320 104 326 337
140 173 171 335
243 246 325 312
